algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,hybrid_pivot_energy,hybrid_pivot_markers,hybrid_pivot_max_cost,hybrid_pivot_safe,hybrid_raw_energy,hybrid_raw_max_cost,hybrid_raw_safe,hybrid_reason,hybrid_selected,hybrid_simple_energy,hybrid_simple_max_cost,hybrid_simple_safe,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_compatible_edges,pivot_competitive_candidates,pivot_corner_search,pivot_corners,pivot_dp_states,pivot_evaluations,pivot_fallback,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pivots,pivot_rejections,pivot_runtime_s,pivot_search_mode,pivot_segment_margin,pivot_total_angle_rad,pivot_valid_candidates,planner,planner_output_path_sha256,point_count,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.003,54.01167252007859,0.004986569874067793,0.001991131467279766,,0.31127046086848364,0.1449222268733815,0.2146446641391273,0,371,,,,,,,,,,,,,15.552393284398766,pivot_g2_fixed,0.05,221,c3187d5173d4340c47c70e8b53fbdb14f37aa9da9579053bbfae8a98f7c1e4e6,3.9107514432456956,0,13,"[{'index': 0, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 3, 'states': 0, 'selected_radius': 0.6, 'selected_trim': 0.0270881, 'selected_score': 0.925042}, {'index': 1, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 2, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 3, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 4, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 5, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 6, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 7, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 8, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 9, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 10, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 11, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 12, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 13, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 14, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 15, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 16, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 17, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 18, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 19, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 20, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 21, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 22, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 23, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 24, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 25, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 26, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 27, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 28, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 29, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 30, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 31, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 32, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 33, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 34, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 35, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 36, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 37, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.75, 'selected_trim': 0.0621661, 'selected_score': 0.942452}, {'index': 38, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0142552, 'selected_score': 1}, {'index': 39, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 40, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 41, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 42, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 43, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.00975513, 'selected_score': 1}, {'index': 44, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 45, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 46, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 47, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.6, 'selected_trim': 0.0457598, 'selected_score': 0.840288}, {'index': 48, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 49, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}]",50,0,450,none,5,45,0.9391306721499408,200,0.941556,221,45,"{'angular acceleration iteration did not converge': 7, 'transition would overlap an adjacent corner window': 430}",0.00219585,fixed,0.05,14.186899575620291,13,NavFnAStar,97e56cd4716e1d600345f3bd85c3915b960d64981f97b119b1e1d94d70d4b5e0,80,97e56cd4716e1d600345f3bd85c3915b960d64981f97b119b1e1d94d70d4b5e0,0,1,crate_detour,True,0.9719703897027555,2.48919806225736,3.9332381198947504,46,0.006765537000319455
,,,,"smoothing failed: status=6, code=504, message=''",,,,,,,,,,,,,,,,,,,pivot_g2,,,,,,,,,,,,,,,,,,,,,,,,,NavFnAStar,97e56cd4716e1d600345f3bd85c3915b960d64981f97b119b1e1d94d70d4b5e0,,97e56cd4716e1d600345f3bd85c3915b960d64981f97b119b1e1d94d70d4b5e0,0,1,crate_detour,False,,,,,
0.003,5.638469929755376,0.016824120834783764,0.004329850504141845,,0.37021176764939007,0.23390290478282266,0.23390290478282266,0,165,0.97197,45,251,True,55.3044,251,True,simple_default,simple,5.63847,173,True,4.46299232857377,adaptive_hybrid_fixed,0.05,152,fadc27f1a0a6a8553588699d460921eecdd5de7883e05524b5d1e64c1d638502,3.87278355292086,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,97e56cd4716e1d600345f3bd85c3915b960d64981f97b119b1e1d94d70d4b5e0,79,97e56cd4716e1d600345f3bd85c3915b960d64981f97b119b1e1d94d70d4b5e0,0,1,crate_detour,True,5.638469929755376,4.46299232857377,3.87278355292086,1,0.0058566369998516166
0.012,5.638469929755376,0.016824120834783764,0.004329850504141845,,0.37021176764939007,0.23390290478282266,0.23390290478282266,0,165,,0,,False,55.3044,251,True,pivot_unsafe,simple,5.63847,173,True,4.46299232857377,adaptive_hybrid,0.05,152,fadc27f1a0a6a8553588699d460921eecdd5de7883e05524b5d1e64c1d638502,3.87278355292086,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,97e56cd4716e1d600345f3bd85c3915b960d64981f97b119b1e1d94d70d4b5e0,79,97e56cd4716e1d600345f3bd85c3915b960d64981f97b119b1e1d94d70d4b5e0,0,1,crate_detour,True,5.638469929755376,4.46299232857377,3.87278355292086,1,0.01760919600019406
0.003,19.273854441431098,1.1102230246251565e-16,4.11876251692137e-17,,0.3830663816898015,0.06464466190395313,0.11378679825995897,0,139,,,,,,,,,,,,,11.665257782698554,raw,0.05,138,dc6c76ce8a5307a7d102a708c0c3716ed26dfbee9bbb6f4bdd250b592c255651,3.4725596158543266,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,dc6c76ce8a5307a7d102a708c0c3716ed26dfbee9bbb6f4bdd250b592c255651,71,dc6c76ce8a5307a7d102a708c0c3716ed26dfbee9bbb6f4bdd250b592c255651,0,1,vertical_rack_detour,True,19.273854441431098,11.665257782698554,3.4725596158543266,1,0.0031765099997755897
0.0,4.377582427499444,0.016696120907306225,0.003584393593011107,,0.36733570593216974,0.11464466264901119,0.11464466264901119,0,150,,,,,,,,,,,,,5.5453013946408625,simple,0.05,138,e75249b678614a610aa403a02fbd341ba5a36b6af81d748442f36947d4ecd24c,3.451128814924107,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,dc6c76ce8a5307a7d102a708c0c3716ed26dfbee9bbb6f4bdd250b592c255651,71,dc6c76ce8a5307a7d102a708c0c3716ed26dfbee9bbb6f4bdd250b592c255651,0,1,vertical_rack_detour,True,4.377582427499444,5.5453013946408625,3.451128814924107,1,0.004190912000012759
0.0,13.575340371564497,0.0033496901863436825,0.0008986785912143991,,0.3565291205838806,0.11464466264901119,0.11464466264901119,0,165,,,,,,,,,,,,,9.954275446192172,savitzky_golay,0.05,138,5536f4fe921e59e31463b604705bc32d92215a4f996f3c2739b81a1ccbc3cf13,3.4685814168114213,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,dc6c76ce8a5307a7d102a708c0c3716ed26dfbee9bbb6f4bdd250b592c255651,71,dc6c76ce8a5307a7d102a708c0c3716ed26dfbee9bbb6f4bdd250b592c255651,0,1,vertical_rack_detour,True,13.575340371564497,9.954275446192172,3.4685814168114213,1,0.003859677000036754
0.009000000000000001,14.3064249301914,0.0457879146650364,0.017545538254016595,,0.37917467384587505,0.16464466339406925,0.16464466339406925,0,166,,,,,,,,,,,,,8.268833703071035,constrained,0.05,138,f3e315f51b42be380dce7df38702f6495d84ccb065f0c362b23b52358cd7babb,3.485443881980844,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,dc6c76ce8a5307a7d102a708c0c3716ed26dfbee9bbb6f4bdd250b592c255651,71,dc6c76ce8a5307a7d102a708c0c3716ed26dfbee9bbb6f4bdd250b592c255651,0,1,vertical_rack_detour,True,14.3064249301914,8.268833703071035,3.485443881980844,1,0.01162510599988309
0.003,20.21868127944886,0.014544983750589817,0.0058631679588502135,,0.29680964438228374,0.11464466264901119,0.11464466264901119,0,275,,,,,,,,,,,,,11.576536523871349,pivot_g2_fixed,0.05,229,871dc6ca5e5aa9d944a7f740a19c69c5454a0eb064c82025f2b24cad731fc260,3.4701271675578975,0,23,"[{'index': 0, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 1, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.00957489, 'selected_score': 1}, {'index': 2, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 3, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 4, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 5, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 6, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 7, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0175465, 'selected_score': 1}, {'index': 8, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.0224734, 'selected_score': 0.9}, {'index': 9, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.75, 'selected_trim': 0.0608581, 'selected_score': 0.943268}, {'index': 10, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.6, 'selected_trim': 0.066547, 'selected_score': 0.908292}, {'index': 11, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 12, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 13, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 14, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 15, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 16, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 17, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.00884437, 'selected_score': 1}, {'index': 18, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 19, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 0, 'states': 0, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 20, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.00891692, 'selected_score': 1}, {'index': 21, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.25, 'selected_trim': 0.0318853, 'selected_score': 0.819575}, {'index': 22, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.3, 'selected_trim': 0.025779, 'selected_score': 1}]",23,0,207,none,9,14,0.5132680189750898,200,0.952348,229,14,"{'angular acceleration iteration did not converge': 6, 'transition would overlap an adjacent corner window': 178}",0.00274761,fixed,0.05,3.8831772795111448,23,NavFnAStar,dc6c76ce8a5307a7d102a708c0c3716ed26dfbee9bbb6f4bdd250b592c255651,71,dc6c76ce8a5307a7d102a708c0c3716ed26dfbee9bbb6f4bdd250b592c255651,0,1,vertical_rack_detour,True,1.5879844129961533,2.7601353857642645,3.4768557609778514,15,0.00758388600024773
,,,,"smoothing failed: status=6, code=504, message=''",,,,,,,,,,,,,,,,,,,pivot_g2,,,,,,,,,,,,,,,,,,,,,,,,,NavFnAStar,dc6c76ce8a5307a7d102a708c0c3716ed26dfbee9bbb6f4bdd250b592c255651,,dc6c76ce8a5307a7d102a708c0c3716ed26dfbee9bbb6f4bdd250b592c255651,0,1,vertical_rack_detour,False,,,,,
0.006,4.377582427499444,0.016696120907306225,0.003584393593011107,,0.36733570593216974,0.11464466264901119,0.11464466264901119,0,150,1.58798,14,253,True,19.2739,253,True,simple_default,simple,4.37758,253,True,5.5453013946408625,adaptive_hybrid_fixed,0.05,138,e75249b678614a610aa403a02fbd341ba5a36b6af81d748442f36947d4ecd24c,3.451128814924107,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,dc6c76ce8a5307a7d102a708c0c3716ed26dfbee9bbb6f4bdd250b592c255651,71,dc6c76ce8a5307a7d102a708c0c3716ed26dfbee9bbb6f4bdd250b592c255651,0,1,vertical_rack_detour,True,4.377582427499444,5.5453013946408625,3.451128814924107,1,0.008267782000075385
0.006,4.377582427499444,0.016696120907306225,0.003584393593011107,,0.36733570593216974,0.11464466264901119,0.11464466264901119,0,150,,0,,False,19.2739,253,True,pivot_unsafe,simple,4.37758,253,True,5.5453013946408625,adaptive_hybrid,0.05,138,e75249b678614a610aa403a02fbd341ba5a36b6af81d748442f36947d4ecd24c,3.451128814924107,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,dc6c76ce8a5307a7d102a708c0c3716ed26dfbee9bbb6f4bdd250b592c255651,71,dc6c76ce8a5307a7d102a708c0c3716ed26dfbee9bbb6f4bdd250b592c255651,0,1,vertical_rack_detour,True,4.377582427499444,5.5453013946408625,3.451128814924107,1,0.009990347999973892
0.0,101.8821277049117,4.440892098500626e-16,6.036540181301671e-17,,0.5540168380510849,0.16464466339406925,0.2146446641391273,0,254,,,,,,,,,,,,,21.85241000672994,raw,0.05,249,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,6.207132352223753,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,126,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,0,1,horizontal_rack_detour,True,101.8821277049117,21.85241000672994,6.207132352223753,1,0.004782811000040965
0.0,7.475682098443688,0.015481684015920405,0.003930933609591634,,0.52876935926301,0.25619225950049973,0.25619225950049973,0,259,,,,,,,,,,,,,4.808838692059182,simple,0.05,249,b3357ab09915ca7ac5ed353eec9dda1d0c2222dcb10739317dd6662dd39ab5a2,6.140585471679679,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,124,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,0,1,horizontal_rack_detour,True,7.475682098443688,4.808838692059182,6.140585471679679,1,0.0062958140001683205
0.0,33.61699913609234,0.007370372294872326,0.001766181143558224,,0.49642064551284015,0.2146446641391273,0.23390290478282266,0,300,,,,,,,,,,,,,10.101780757798043,savitzky_golay,0.05,249,5f753bef74a3484a17ccd2fcf1abd99fcf71a5c04078bb3a9518476706a1e2a8,6.174361094394669,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,125,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,0,1,horizontal_rack_detour,True,33.61699913609234,10.101780757798043,6.174361094394669,1,0.0056825640003808076
0.015000000000000001,58.363768604723475,0.006082740208934133,0.0014233319490770887,,0.48716942541053976,0.16464466339406925,0.23390290478282266,0,317,,,,,,,,,,,,,15.849721612495127,constrained,0.05,249,1767a72232186a3c5ef4ed44f7c03ef78695c85134409ebf8ea855e690f016e0,6.193397945942236,,,,,,,,,0,0.0,,,,,,,,,0,,NavFnAStar,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,126,21cc4cb48fb433bf5f1bb579c9f7d7f4a485f0047a020c6f4d7fd226f3f7d849,0,1,horizontal_rack_detour,True,58.363768604723475,15.849721612495127,6.193397945942236,1,0.019484614999782934
